X[s],"Trigno IM sensor 3: EMG 3 (IM)",X[s],"Trigno IM sensor 3: Mag 3.Z (IM)",X[s],"Trigno IM sensor 4: EMG 4 (IM)",X[s],"Trigno IM sensor 4: Mag 4.Z (IM)"
0.1152,-5.035477E-06,1.728,120,0.1152,3.189136E-05,1.728,-2
0.1161,2.517739E-05,1.7415,120,0.1161,-1.947051E-05,1.7415,-1
0.117,3.390555E-05,1.755,121,0.117,-3.356985E-07,1.755,-3
0.1179,4.129091E-05,1.7685,121,0.1179,-9.735256E-06,1.7685,0
0.1188,5.471885E-05,1.782,120,0.1188,-1.376364E-05,1.782,-2
0.1197,7.553216E-05,1.7955,119,0.1197,-6.713969E-07,1.7955,0
0.1206,1.779202E-05,1.809,120,0.1206,-2.014191E-06,1.809,-1
0.1215,-4.733349E-05,1.8225,119,0.1215,-8.392462E-06,1.8225,-3
0.1224,-2.752728E-05,1.836,119,0.1224,-2.584878E-05,1.836,-1
0.1233,-4.53193E-05,1.8495,121,0.1233,-7.318227E-05,1.8495,0
0.1242,-5.438316E-05,1.863,119,0.1242,-8.493171E-05,1.863,-3
0.1251,3.591974E-05,1.8765,119,0.1251,-0.000112459,1.8765,0
0.126,7.385367E-05,1.89,120,0.126,-0.0001151446,1.89,-2
0.1269,4.028382E-05,1.9035,119,0.1269,-0.0001030594,1.9035,-3
0.1278,5.471885E-05,1.917,120,0.1278,-3.591974E-05,1.917,-3
0.1287,2.819867E-05,1.9305,118,0.1287,1.007095E-06,1.9305,0
0.1296,-4.36408E-05,1.944,120,0.1296,4.733349E-05,1.944,0
0.1305,3.390555E-05,1.9575,119,0.1305,0.0001688563,1.9575,-2
0.1314,5.807584E-05,1.971,120,0.1314,0.000112459,1.971,-1
0.1323,2.383459E-05,1.9845,119,0.1323,-2.28275E-05,1.9845,0
0.1332,3.692683E-05,1.998,118,0.1332,-2.920577E-05,1.998,-1
0.1341,-2.24918E-05,2.0115,119,0.1341,-1.409934E-05,2.0115,-2
0.135,-6.344701E-05,2.025,119,0.135,-1.107805E-05,2.025,-1
0.1359,-5.774014E-05,2.0385,119,0.1359,3.692683E-06,2.0385,-3
0.1368,-2.316319E-05,2.052,119,0.1368,-1.342794E-05,2.052,-5
0.1377,-2.887007E-05,2.0655,119,0.1377,1.275654E-05,2.0655,-2
0.1386,-4.36408E-05,2.079,118,0.1386,-2.450599E-05,2.079,-3
0.1395,-1.242084E-05,2.0925,118,0.1395,-7.754635E-05,2.0925,-5
0.1404,1.007095E-06,2.106,118,0.1404,-6.243992E-05,2.106,-2
0.1413,-5.203327E-05,2.1195,118,0.1413,-6.109713E-05,2.1195,-2
0.1422,-3.793393E-05,2.133,119,0.1422,-6.210422E-05,2.133,0
0.1431,-3.021286E-06,2.1465,119,0.1431,-8.258183E-05,2.1465,0
0.144,-1.678492E-05,2.16,120,0.144,-4.49836E-05,2.16,-2
0.1449,5.941863E-05,2.1735,118,0.1449,5.136187E-05,2.1735,-3
0.1458,0.0001178302,2.187,118,0.1458,8.92958E-05,2.187,0
0.1467,8.82887E-05,2.2005,118,0.1467,8.82887E-05,2.2005,0
0.1476,0.0001017166,2.214,119,0.1476,-1.644922E-05,2.214,-2
0.1485,3.323415E-05,2.2275,119,0.1485,-0.0001114519,2.2275,-2
0.1494,-2.28275E-05,2.241,118,0.1494,-9.130999E-05,2.241,-3
0.1503,-1.443504E-05,2.2545,117,0.1503,-0.0001242084,2.2545,-2
0.1512,-4.196231E-05,2.268,119,0.1512,-0.0001077592,2.268,-2
0.1521,-4.39765E-05,2.2815,117,0.1521,-4.46479E-05,2.2815,-2
0.153,-6.54612E-05,2.295,118,0.153,1.309224E-05,2.295,-1
0.1539,-0.0001201801,2.3085,118,0.1539,9.399557E-05,2.3085,-3
0.1548,-0.0001916838,2.322,118,0.1548,9.097429E-05,2.322,-1
0.1557,-0.0001453574,2.3355,118,0.1557,3.994812E-05,2.3355,-4
0.1566,-4.39765E-05,2.349,118,0.1566,2.584878E-05,2.349,0
0.1575,-3.491264E-05,2.3625,119,0.1575,3.860533E-05,2.3625,0
0.1584,-1.376364E-05,2.376,119,0.1584,2.1149E-05,2.376,-3
0.1593,-1.477073E-05,2.3895,121,0.1593,-2.18204E-05,2.3895,-1
0.1602,1.510643E-05,2.403,118,0.1602,-3.961242E-05,2.403,-2
0.1611,2.920577E-05,2.4165,119,0.1611,2.652018E-05,2.4165,0
0.162,3.424125E-05,2.43,119,0.162,2.18204E-05,2.43,-1
0.1629,7.150377E-05,2.4435,119,0.1629,-3.021286E-05,2.4435,-3
0.1638,9.433127E-05,2.457,119,0.1638,-6.478981E-05,2.457,-4
0.1647,4.53193E-05,2.4705,119,0.1647,-4.095522E-05,2.4705,-2
0.1656,-0.0001326009,2.484,119,0.1656,-2.450599E-05,2.484,-1
0.1665,-0.0001913481,2.4975,119,0.1665,-4.867628E-05,2.4975,-3
0.1674,-3.659113E-05,2.511,119,0.1674,-4.632639E-05,2.511,-1
0.1683,-1.644922E-05,2.5245,118,0.1683,-2.853437E-05,2.5245,0
0.1692,-3.692683E-05,2.538,118,0.1692,-5.203327E-05,2.538,-2
0.1701,-3.356985E-07,2.5515,119,0.1701,-8.69459E-05,2.5515,-4
0.171,-3.994812E-05,2.565,120,0.171,-4.36408E-05,2.565,-5
0.1719,-1.678492E-06,2.5785,119,0.1719,9.063859E-06,2.5785,0
0.1728,-1.141375E-05,2.592,118,0.1728,5.706874E-06,2.592,-4
0.1737,4.263371E-05,2.6055,119,0.1737,1.409934E-05,2.6055,1
0.1746,-2.652018E-05,2.619,119,0.1746,-1.477073E-05,2.619,-2
0.1755,2.786297E-05,2.6325,118,0.1755,-5.807584E-05,2.6325,-1
0.1764,0.0001242084,2.646,119,0.1764,-6.478981E-05,2.646,0
0.1773,5.874724E-05,2.6595,119,0.1773,-7.486076E-05,2.6595,0
0.1782,5.606165E-05,2.673,120,0.1782,-4.229801E-05,2.673,-1
0.1791,0.0001540856,2.6865,118,0.1791,-3.390555E-05,2.6865,0
0.18,0.0001597925,2.7,119,0.18,-6.982528E-05,2.7,-2
0.1809,0.0001218585,2.7135,118,0.1809,-0.0001473716,2.7135,-2
0.1818,0.0001094377,2.727,118,0.1818,-9.668116E-05,2.727,-2
0.1827,-4.733349E-05,2.7405,119,0.1827,-9.701686E-05,2.7405,-1
0.1836,-0.0002840009,2.754,120,0.1836,-8.291753E-05,2.754,-1
0.1845,-0.0003011215,2.7675,118,0.1845,1.040665E-05,2.7675,-1
0.1854,-0.000190341,2.781,119,0.1854,0.0001406577,2.781,-1
0.1863,-0.000105745,2.7945,118,0.1863,8.82887E-05,2.7945,-2
0.1872,-4.46479E-05,2.808,119,0.1872,1.443504E-05,2.808,-1
0.1881,1.007095E-06,2.8215,119,0.1881,2.484169E-05,2.8215,-6
0.189,1.208515E-05,2.835,119,0.189,4.129091E-05,2.835,-1
0.1899,3.054856E-05,2.8485,118,0.1899,7.016098E-05,2.8485,-3
0.1908,9.332418E-05,2.862,119,0.1908,0.0001003738,2.862,-3
0.1917,7.620356E-05,2.8755,120,0.1917,5.001907E-05,2.8755,-1
0.1926,2.349889E-05,2.889,119,0.1926,-1.376364E-05,2.889,-2
0.1935,-4.36408E-06,2.9025,119,0.1935,-3.524834E-05,2.9025,-1
0.1944,-1.913481E-05,2.916,118,0.1944,-7.016098E-05,2.916,-3
0.1953,-9.298848E-05,2.9295,117,0.1953,-3.457694E-05,2.9295,0
0.1962,-9.298848E-05,2.943,119,0.1962,-2.047761E-05,2.943,-1
0.1971,-1.577783E-05,2.9565,119,0.1971,-1.443504E-05,2.9565,-2
0.198,1.141375E-05,2.97,119,0.198,7.620356E-05,2.97,-1
0.1989,8.560311E-05,2.9835,120,0.1989,7.150377E-05,2.9835,-1
0.1998,0.0001171588,2.997,119,0.1998,-6.713969E-07,2.997,-1
0.2007,6.277562E-05,3.0105,119,0.2007,-3.491264E-05,3.0105,-2
0.2016,-2.987716E-05,3.024,119,0.2016,-3.155566E-05,3.024,-1
0.2025,-3.692683E-05,3.0375,118,0.2025,-4.766919E-05,3.0375,-1
0.2034,-1.443504E-05,3.051,117,0.2034,-4.901198E-05,3.051,-1
0.2043,3.994812E-05,3.0645,119,0.2043,-8.493171E-05,3.0645,-2
0.2052,6.74754E-05,3.078,0,0.2052,-7.586786E-05,3.078,0
0.2061,3.289845E-05,3.0915,0,0.2061,-3.457694E-05,3.0915,0
0.207,-7.721065E-06,3.105,0,0.207,-5.404745E-05,3.105,0
0.2079,-4.196231E-05,3.1185,0,0.2079,-9.701686E-05,3.1185,0
0.2088,-7.083238E-05,3.132,0,0.2088,-5.539025E-05,3.132,0
0.2097,-6.814679E-05,3.1455,0,0.2097,-0.000102388,3.1455,0
0.2106,-5.471885E-05,3.159,0,0.2106,-0.000133608,3.159,0
0.2115,-5.471885E-05,3.1725,0,0.2115,-6.64683E-05,3.1725,0
0.2124,-1.242084E-05,3.186,0,0.2124,-2.954147E-05,3.186,0
0.2133,3.692683E-06,3.1995,0,0.2133,-2.652018E-05,3.1995,0
0.2142,-7.385367E-06,3.213,0,0.2142,1.846342E-05,3.213,0
0.2151,1.577783E-05,3.2265,0,0.2151,0.0001339437,3.2265,0
0.216,4.46479E-05,3.24,0,0.216,0.0001107805,3.24,0
0.2169,1.678492E-05,3.2535,0,0.2169,2.081331E-05,3.2535,0
0.2178,6.042573E-06,3.267,0,0.2178,-2.1149E-05,3.267,0
0.2187,3.390555E-05,3.2805,0,0.2187,-2.24918E-05,3.2805,0
0.2196,2.047761E-05,3.294,0,0.2196,-4.028382E-06,3.294,0
0.2205,4.599069E-05,3.3075,0,0.2205,-2.24918E-05,3.3075,0
0.2214,3.591974E-05,3.321,0,0.2214,-4.29694E-05,3.321,0
0.2223,-2.24918E-05,3.3345,0,0.2223,-1.644922E-05,3.3345,0
0.2232,-6.61326E-05,3.348,0,0.2232,-1.913481E-05,3.348,0
0.2241,-5.807584E-05,3.3615,0,0.2241,-6.042573E-05,3.3615,0
0.225,-2.987716E-05,3.375,0,0.225,-6.210422E-05,3.375,0
0.2259,3.927672E-05,3.3885,0,0.2259,-7.620356E-05,3.3885,0
0.2268,5.102617E-05,3.402,0,0.2268,-0.0001211871,3.402,0
0.2277,3.524834E-05,3.4155,0,0.2277,-7.855344E-05,3.4155,0
0.2286,-8.056763E-06,3.429,0,0.2286,1.309224E-05,3.429,0
0.2295,-3.961242E-05,3.4425,0,0.2295,4.834058E-05,3.4425,0
0.2304,-7.150377E-05,3.456,0,0.2304,7.821774E-05,3.456,0
0.2313,-5.874724E-05,3.4695,0,0.2313,7.553216E-05,3.4695,0
0.2322,-3.692683E-06,3.483,0,0.2322,5.337606E-05,3.483,0
0.2331,-2.450599E-05,3.4965,0,0.2331,2.18204E-05,3.4965,0
0.234,6.378271E-06,3.51,0,0.234,-2.920577E-05,3.51,0
0.2349,1.577783E-05,3.5235,0,0.2349,-6.74754E-05,3.5235,0
0.2358,4.263371E-05,3.537,0,0.2358,-4.867628E-05,3.537,0
0.2367,8.191043E-05,3.5505,0,0.2367,-3.994812E-05,3.5505,0
0.2376,9.600977E-05,3.564,0,0.2376,-5.673304E-05,3.564,0
0.2385,5.874724E-05,3.5775,0,0.2385,-1.678492E-05,3.5775,0
0.2394,3.692683E-06,3.591,0,0.2394,1.443504E-05,3.591,0
0.2403,-4.934768E-05,3.6045,0,0.2403,9.735256E-06,3.6045,0
0.2412,-7.888914E-05,3.618,0,0.2412,4.599069E-05,3.618,0
0.2421,-0.0001661708,3.6315,0,0.2421,3.390555E-05,3.6315,0
0.243,-0.0001329366,3.645,0,0.243,-5.706874E-06,3.645,0
0.2439,-7.150377E-05,3.6585,0,0.2439,-2.450599E-05,3.6585,0
0.2448,-1.309224E-05,3.672,0,0.2448,-3.659113E-05,3.672,0
0.2457,8.728161E-06,3.6855,0,0.2457,-1.980621E-05,3.6855,0
0.2466,-3.457694E-05,3.699,0,0.2466,-3.356985E-05,3.699,0
0.2475,-3.524834E-05,3.7125,0,0.2475,-1.913481E-05,3.7125,0
0.2484,-1.913481E-05,3.726,0,0.2484,-1.242084E-05,3.726,0
0.2493,-1.309224E-05,3.7395,0,0.2493,-3.692683E-06,3.7395,0
0.2502,1.107805E-05,3.753,0,0.2502,-7.821774E-05,3.753,0
0.2511,3.121996E-05,3.7665,0,0.2511,-0.0001188373,3.7665,0
0.252,2.349889E-06,3.78,0,0.252,-5.270466E-05,3.78,0
0.2529,-1.040665E-05,3.7935,0,0.2529,-1.275654E-05,3.7935,0
0.2538,2.014191E-06,3.807,0,0.2538,-5.069047E-05,3.807,0
0.2547,-1.678492E-05,3.8205,0,0.2547,-7.385367E-05,3.8205,0
0.2556,-3.524834E-05,3.834,0,0.2556,-1.342794E-06,3.834,0
