X[s],"Trigno IM sensor 3: EMG 3 (IM)",X[s],"Trigno IM sensor 3: Mag 3.Z (IM)",X[s],"Trigno IM sensor 4: EMG 4 (IM)",X[s],"Trigno IM sensor 4: Mag 4.Z (IM)"
0.1548,-6.713969E-07,2.322,119,0.1548,-3.021286E-06,2.322,-1
0.1557,-1.779202E-05,2.3355,120,0.1557,-6.378271E-06,2.3355,0
0.1566,1.007095E-06,2.349,120,0.1566,-3.356985E-05,2.349,0
0.1575,-9.063859E-06,2.3625,120,0.1575,1.712062E-05,2.3625,0
0.1584,-3.491264E-05,2.376,119,0.1584,4.36408E-06,2.376,0
0.1593,-3.457694E-05,2.3895,120,0.1593,-3.894102E-05,2.3895,0
0.1602,-4.968337E-05,2.403,121,0.1602,-2.786297E-05,2.403,0
0.1611,-4.162661E-05,2.4165,119,0.1611,-2.383459E-05,2.4165,-1
0.162,-9.735256E-06,2.43,119,0.162,-5.035477E-05,2.43,1
0.1629,7.385367E-06,2.4435,122,0.1629,-1.611353E-05,2.4435,0
0.1638,-7.049668E-06,2.457,120,0.1638,-4.36408E-05,2.457,0
0.1647,-5.035477E-06,2.4705,120,0.1647,-4.061952E-05,2.4705,1
0.1656,-1.007095E-06,2.484,120,0.1656,9.063859E-06,2.484,0
0.1665,-1.544213E-05,2.4975,119,0.1665,-3.054856E-05,2.4975,0
0.1674,2.349889E-06,2.511,120,0.1674,-4.53193E-05,2.511,2
0.1683,-4.699779E-06,2.5245,121,0.1683,-1.208515E-05,2.5245,1
0.1692,-2.417029E-05,2.538,119,0.1692,-6.378271E-06,2.538,1
0.1701,8.728161E-06,2.5515,121,0.1701,-5.572595E-05,2.5515,0
0.171,6.378271E-06,2.565,119,0.171,-2.383459E-05,2.565,0
0.1719,1.040665E-05,2.5785,120,0.1719,-4.36408E-06,2.5785,0
0.1728,-5.371176E-06,2.592,119,0.1728,-3.121996E-05,2.592,1
0.1737,-5.706874E-06,2.6055,120,0.1737,-3.457694E-05,2.6055,0
0.1746,-1.812772E-05,2.619,119,0.1746,-9.399558E-06,2.619,1
0.1755,-7.385367E-06,2.6325,120,0.1755,-1.107805E-05,2.6325,1
0.1764,-9.063859E-06,2.646,121,0.1764,-1.644922E-05,2.646,3
0.1773,7.049668E-06,2.6595,121,0.1773,-1.980621E-05,2.6595,0
0.1782,9.735256E-06,2.673,119,0.1782,-3.356985E-07,2.673,1
0.1791,-7.049668E-06,2.6865,121,0.1791,-6.713969E-07,2.6865,-1
0.18,-6.378271E-06,2.7,121,0.18,-2.584878E-05,2.7,0
0.1809,7.721065E-06,2.7135,119,0.1809,-4.33051E-05,2.7135,1
0.1818,-1.107805E-05,2.727,120,0.1818,-1.678492E-06,2.727,2
0.1827,-7.385367E-06,2.7405,120,0.1827,-2.920577E-05,2.7405,0
0.1836,3.356985E-07,2.754,120,0.1836,-6.076142E-05,2.754,0
0.1845,-1.242084E-05,2.7675,120,0.1845,-3.356985E-07,2.7675,1
0.1854,2.1149E-05,2.781,121,0.1854,2.316319E-05,2.781,0
0.1863,-7.049668E-06,2.7945,120,0.1863,-2.584878E-05,2.7945,1
0.1872,2.584878E-05,2.808,119,0.1872,-2.081331E-05,2.808,0
0.1881,-2.349889E-06,2.8215,119,0.1881,3.692683E-06,2.8215,1
0.189,-5.706874E-06,2.835,120,0.189,-5.035477E-06,2.835,0
0.1899,-3.692683E-06,2.8485,120,0.1899,-6.713969E-06,2.8485,1
0.1908,-6.042573E-06,2.862,121,0.1908,-3.558404E-05,2.862,2
0.1917,4.36408E-06,2.8755,120,0.1917,-1.040665E-05,2.8755,1
0.1926,-6.042573E-06,2.889,120,0.1926,-1.644922E-05,2.889,0
0.1935,-1.678492E-06,2.9025,121,0.1935,-1.779202E-05,2.9025,-1
0.1944,2.047761E-05,2.916,121,0.1944,-4.49836E-05,2.916,0
0.1953,-1.712062E-05,2.9295,122,0.1953,-7.721065E-06,2.9295,2
0.1962,-2.349889E-05,2.943,121,0.1962,-8.728161E-06,2.943,-2
0.1971,1.040665E-05,2.9565,121,0.1971,-6.61326E-05,2.9565,0
0.198,-1.275654E-05,2.97,121,0.198,-3.121996E-05,2.97,1
0.1989,-4.33051E-05,2.9835,121,0.1989,-2.014191E-05,2.9835,0
0.1998,-4.229801E-05,2.997,121,0.1998,-6.042573E-05,2.997,0
0.2007,-3.356985E-07,3.0105,120,0.2007,-4.699779E-06,3.0105,0
0.2016,-3.424125E-05,3.024,0,0.2016,6.277562E-05,3.024,0
0.2025,-2.786297E-05,3.0375,0,0.2025,5.706874E-05,3.0375,0
0.2034,-1.007095E-05,3.051,0,0.2034,3.021286E-05,3.051,0
0.2043,-1.678492E-05,3.0645,0,0.2043,-4.39765E-05,3.0645,0
0.2052,7.049668E-06,3.078,0,0.2052,-2.551309E-05,3.078,0
0.2061,1.779202E-05,3.0915,0,0.2061,-1.980621E-05,3.0915,0
0.207,6.378271E-06,3.105,0,0.207,-4.666209E-05,3.105,0
0.2079,-5.035477E-06,3.1185,0,0.2079,-9.735256E-06,3.1185,0
0.2088,-7.049668E-06,3.132,0,0.2088,3.692683E-05,3.132,0
0.2097,-1.443504E-05,3.1455,0,0.2097,-1.040665E-05,3.1455,0
0.2106,1.007095E-06,3.159,0,0.2106,-5.941863E-05,3.159,0
0.2115,-1.275654E-05,3.1725,0,0.2115,-1.174945E-05,3.1725,0
0.2124,-7.721065E-06,3.186,0,0.2124,-1.376364E-05,3.186,0
0.2133,6.713969E-07,3.1995,0,0.2133,-4.867628E-05,3.1995,0
0.2142,-3.692683E-06,3.213,0,0.2142,-5.169757E-05,3.213,0
0.2151,-9.735256E-06,3.2265,0,0.2151,-9.735256E-06,3.2265,0
0.216,-1.644922E-05,3.24,0,0.216,-1.846342E-05,3.24,0
0.2169,-1.510643E-05,3.2535,0,0.2169,-2.618448E-05,3.2535,0
0.2178,-1.678492E-06,3.267,0,0.2178,-4.229801E-05,3.267,0
0.2187,-2.014191E-05,3.2805,0,0.2187,-2.081331E-05,3.2805,0
0.2196,-5.136187E-05,3.294,0,0.2196,-1.980621E-05,3.294,0
0.2205,-2.450599E-05,3.3075,0,0.2205,-3.994812E-05,3.3075,0
0.2214,-3.121996E-05,3.321,0,0.2214,-5.706874E-05,3.321,0
0.2223,-3.054856E-05,3.3345,0,0.2223,-8.392462E-06,3.3345,0
0.2232,-1.846342E-05,3.348,0,0.2232,-1.779202E-05,3.348,0
0.2241,-1.007095E-06,3.3615,0,0.2241,-3.289845E-05,3.3615,0
0.225,-1.812772E-05,3.375,0,0.225,1.040665E-05,3.375,0
0.2259,1.242084E-05,3.3885,0,0.2259,1.174945E-05,3.3885,0
0.2268,4.196231E-05,3.402,0,0.2268,-4.733349E-05,3.402,0
0.2277,7.385367E-06,3.4155,0,0.2277,-3.659113E-05,3.4155,0
0.2286,-7.049668E-06,3.429,0,0.2286,1.007095E-06,3.429,0
0.2295,6.713969E-06,3.4425,0,0.2295,-5.706874E-06,3.4425,0
0.2304,-1.443504E-05,3.456,0,0.2304,-2.047761E-05,3.456,0
0.2313,-5.706874E-06,3.4695,0,0.2313,-3.927672E-05,3.4695,0
0.2322,3.356985E-07,3.483,0,0.2322,-7.049668E-06,3.483,0
0.2331,-2.450599E-05,3.4965,0,0.2331,1.007095E-05,3.4965,0
0.234,-1.174945E-05,3.51,0,0.234,-1.443504E-05,3.51,0
0.2349,1.040665E-05,3.5235,0,0.2349,-3.826963E-05,3.5235,0
0.2358,-1.510643E-05,3.537,0,0.2358,2.014191E-06,3.537,0
0.2367,-2.719158E-05,3.5505,0,0.2367,-6.713969E-07,3.5505,0
0.2376,-4.36408E-06,3.564,0,0.2376,-2.954147E-05,3.564,0
0.2385,-1.678492E-06,3.5775,0,0.2385,2.349889E-06,3.5775,0
0.2394,-2.887007E-05,3.591,0,0.2394,1.376364E-05,3.591,0
0.2403,-1.980621E-05,3.6045,0,0.2403,-4.53193E-05,3.6045,0
0.2412,1.947051E-05,3.618,0,0.2412,-3.121996E-05,3.618,0
0.2421,-2.316319E-05,3.6315,0,0.2421,-1.846342E-05,3.6315,0
0.243,-1.242084E-05,3.645,0,0.243,-2.618448E-05,3.645,0
0.2439,-3.356985E-07,3.6585,0,0.2439,-3.054856E-05,3.6585,0
0.2448,1.644922E-05,3.672,0,0.2448,-5.304036E-05,3.672,0
0.2457,1.577783E-05,3.6855,0,0.2457,-3.121996E-05,3.6855,0
0.2466,-8.728161E-06,3.699,0,0.2466,9.399558E-06,3.699,0
0.2475,-1.309224E-05,3.7125,0,0.2475,-1.510643E-05,3.7125,0
0.2484,-6.713969E-06,3.726,0,0.2484,-3.054856E-05,3.726,0
0.2493,-5.706874E-06,3.7395,0,0.2493,2.349889E-05,3.7395,0
0.2502,-1.577783E-05,3.753,0,0.2502,-1.678492E-06,3.753,0
0.2511,-1.007095E-06,3.7665,0,0.2511,-5.136187E-05,3.7665,0
0.252,-3.356985E-07,3.78,0,0.252,-1.007095E-05,3.78,0
0.2529,-9.063859E-06,3.7935,0,0.2529,-2.349889E-06,3.7935,0
0.2538,-2.24918E-05,3.807,0,0.2538,-4.968337E-05,3.807,0
0.2547,-2.819867E-05,3.8205,0,0.2547,-4.867628E-05,3.8205,0
0.2556,-2.047761E-05,3.834,0,0.2556,-5.035477E-06,3.834,0
0.2565,-3.356985E-05,3.8475,0,0.2565,-1.242084E-05,3.8475,0
0.2574,-3.659113E-05,3.861,0,0.2574,-3.524834E-05,3.861,0
0.2583,-1.779202E-05,3.8745,0,0.2583,-4.565499E-05,3.8745,0
0.2592,1.745632E-05,3.888,0,0.2592,-1.443504E-05,3.888,0
0.2601,-7.049668E-06,3.9015,0,0.2601,3.021286E-06,3.9015,0
0.261,-9.735256E-06,3.915,0,0.261,-1.980621E-05,3.915,0
0.2619,1.577783E-05,3.9285,0,0.2619,-3.424125E-05,3.9285,0
0.2628,3.021286E-06,3.942,0,0.2628,-4.028382E-06,3.942,0
0.2637,6.378271E-06,3.9555,0,0.2637,1.107805E-05,3.9555,0
0.2646,1.007095E-06,3.969,0,0.2646,-4.867628E-05,3.969,0
0.2655,-2.316319E-05,3.9825,0,0.2655,-1.678492E-06,3.9825,0
0.2664,1.913481E-05,3.996,0,0.2664,-1.040665E-05,3.996,0
0.2673,3.121996E-05,4.0095,0,0.2673,-4.867628E-05,4.0095,0
0.2682,1.712062E-05,4.023,0,0.2682,-7.385367E-06,4.023,0
0.2691,9.399558E-06,4.0365,0,0.2691,5.035477E-06,4.0365,0
0.27,7.385367E-06,4.05,0,0.27,-1.074235E-05,4.05,0
0.2709,4.699779E-06,4.0635,0,0.2709,-1.947051E-05,4.0635,0
0.2718,1.510643E-05,4.077,0,0.2718,-4.129091E-05,4.077,0
0.2727,2.920577E-05,4.0905,0,0.2727,-2.484169E-05,4.0905,0
0.2736,3.692683E-06,4.104,0,0.2736,-1.007095E-05,4.104,0
0.2745,-7.385367E-06,4.1175,0,0.2745,-3.390555E-05,4.1175,0
0.2754,9.735256E-06,4.131,0,0.2754,-3.659113E-05,4.131,0
0.2763,-1.678492E-06,4.1445,0,0.2763,8.728161E-06,4.1445,0
0.2772,-2.417029E-05,4.158,0,0.2772,-6.378271E-06,4.158,0
0.2781,-7.721065E-06,4.1715,0,0.2781,-6.009003E-05,4.1715,0
0.279,-2.551309E-05,4.185,0,0.279,-1.107805E-05,4.185,0
0.2799,-2.383459E-05,4.1985,0,0.2799,3.524834E-05,4.1985,0
0.2808,-6.042573E-06,4.212,0,0.2808,-9.063859E-06,4.212,0
0.2817,-1.007095E-05,4.2255,0,0.2817,-8.392462E-06,4.2255,0
0.2826,-2.047761E-05,4.239,0,0.2826,4.028382E-06,4.239,0
0.2835,-1.107805E-05,4.2525,0,0.2835,-1.007095E-05,4.2525,0
0.2844,-7.721065E-06,4.266,0,0.2844,-1.846342E-05,4.266,0
0.2853,6.042573E-06,4.2795,0,0.2853,-5.001907E-05,4.2795,0
0.2862,-2.383459E-05,4.293,0,0.2862,-5.438316E-05,4.293,0
0.2871,-3.927672E-05,4.3065,0,0.2871,-3.457694E-05,4.3065,0
0.288,-1.107805E-05,4.32,0,0.288,-4.39765E-05,4.32,0
0.2889,-1.678492E-06,4.3335,0,0.2889,-5.404745E-05,4.3335,0
0.2898,-5.035477E-06,4.347,0,0.2898,-8.728161E-06,4.347,0
0.2907,-8.392462E-06,4.3605,0,0.2907,-2.450599E-05,4.3605,0
0.2916,-7.049668E-06,4.374,0,0.2916,-5.606165E-05,4.374,0
0.2925,-2.1149E-05,4.3875,0,0.2925,3.356985E-07,4.3875,0
0.2934,-3.457694E-05,4.401,0,0.2934,9.735256E-06,4.401,0
0.2943,-3.793393E-05,4.4145,0,0.2943,-2.484169E-05,4.4145,0
0.2952,1.779202E-05,4.428,0,0.2952,-1.443504E-05,4.428,0
0.2961,7.049668E-06,4.4415,0,0.2961,1.477073E-05,4.4415,0
0.297,-1.208515E-05,4.455,0,0.297,7.385367E-06,4.455,0
0.2979,-5.706874E-06,4.4685,0,0.2979,-9.063859E-06,4.4685,0
0.2988,1.577783E-05,4.482,0,0.2988,-3.860533E-05,4.482,0
0.2997,1.678492E-06,4.4955,0,0.2997,-4.699779E-06,4.4955,0
0.3006,-3.088426E-05,4.509,0,0.3006,1.846342E-05,4.509,0
0.3015,-1.980621E-05,4.5225,0,0.3015,-2.349889E-05,4.5225,0
0.3024,4.699779E-06,4.536,0,0.3024,-3.860533E-05,4.536,0
