X[s],"R TIBIALIS ANTERIOR: EMG 1",X[s],"R TIBIALIS ANTERIOR: ACC X 1",X[s],"R TIBIALIS ANTERIOR: ACC Y 1",X[s],"R TIBIALIS ANTERIOR: ACC Z 1",X[s],"R PERONEUS LONGUS: EMG 2",X[s],"R PERONEUS LONGUS: ACC X 2",X[s],"R PERONEUS LONGUS: ACC Y 2",X[s],"R PERONEUS LONGUS: ACC Z 2",X[s],"R GASTROCNEMIUS: EMG 3",X[s],"R GASTROCNEMIUS: ACC X 3",X[s],"R GASTROCNEMIUS: ACC Y 3",X[s],"R GASTROCNEMIUS: ACC Z 3",X[s],"R RECTUS FEMORIS: EMG 4",X[s],"R RECTUS FEMORIS: ACC X 4",X[s],"R RECTUS FEMORIS: ACC Y 4",X[s],"R RECTUS FEMORIS: ACC Z 4",X[s],"R_Tibia: EMG 5 (IM)",X[s],"R_Tibia: ACC X 5 (IM)",X[s],"R_Tibia: ACC Y 5 (IM)",X[s],"R_Tibia: ACC Z 5 (IM)",X[s],"R_Tibia: Gyro X 5 (IM)",X[s],"R_Tibia: Gyro Y 5 (IM)",X[s],"R_Tibia: Gyro Z 5 (IM)",X[s],"R_Tibia: Mag X 5 (IM)",X[s],"R_Tibia: Mag Y 5 (IM)",X[s],"R_Tibia: Mag Z 5 (IM)",X[s],"R_Foot_Switch: EMG 16",X[s],"R_Foot_Switch: ACC X 16",X[s],"R_Foot_Switch: ACC Y 16",X[s],"R_Foot_Switch: ACC Z 16"
9.047596,7.888915E-05,,0,,0,,0,9.047596,-2.635233E-05,,0,,0,,0,9.047596,1.258869E-05,,0,,0,,0,9.047596,-0.0001109483,,0,,0,,0,15.6825,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.047596,-48.46683,,0,,0,,0
9.048116,2.232395E-05,,0,,0,,0,9.048116,-2.970932E-05,,0,,0,,0,9.048116,1.426719E-05,,0,,0,,0,9.048116,-0.0001242084,,0,,0,,0,15.6834,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.048116,-48.46683,,0,,0,,0
9.048635,-3.088426E-05,,0,,0,,0,9.048635,-3.054856E-05,,0,,0,,0,9.048635,1.812772E-05,,0,,0,,0,9.048635,-0.0001399863,,0,,0,,0,15.6843,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.048635,-48.46683,,0,,0,,0
9.049154,-0.0001166552,,0,,0,,0,9.049154,-2.937362E-05,,0,,0,,0,9.049154,2.265965E-05,,0,,0,,0,9.049154,-0.0001535821,,0,,0,,0,15.6852,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.049154,-48.46683,,0,,0,,0
9.049673,-0.0002079652,,0,,0,,0,9.049673,-2.836652E-05,,0,,0,,0,9.049673,2.786297E-05,,0,,0,,0,9.049673,-0.0001609674,,0,,0,,0,15.6861,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.049673,-48.46683,,0,,0,,0
9.050193,-0.000256138,,0,,0,,0,9.050193,-2.853437E-05,,0,,0,,0,9.050193,3.071641E-05,,0,,0,,0,9.050193,-0.0001653315,,0,,0,,0,15.687,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.050193,-48.46683,,0,,0,,0
9.050712,-0.0002524453,,0,,0,,0,9.050712,-2.702373E-05,,0,,0,,0,9.050712,3.205921E-05,,0,,0,,0,9.050712,-0.0001680171,,0,,0,,0,15.6879,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.050712,-48.46683,,0,,0,,0
9.05123,-0.0002076295,,0,,0,,0,9.05123,-2.601663E-05,,0,,0,,0,9.05123,3.021286E-05,,0,,0,,0,9.05123,-0.0001695277,,0,,0,,0,15.6888,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.05123,-48.46683,,0,,0,,0
9.05175,-0.0001185016,,0,,0,,0,9.05175,-2.568093E-05,,0,,0,,0,9.05175,3.004501E-05,,0,,0,,0,9.05175,-0.0001701991,,0,,0,,0,15.6897,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.05175,-48.46683,,0,,0,,0
9.052269,2.299535E-05,,0,,0,,0,9.052269,-2.668803E-05,,0,,0,,0,9.052269,3.155566E-05,,0,,0,,0,9.052269,-0.0001700313,,0,,0,,0,15.6906,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.052269,-48.46683,,0,,0,,0
9.052789,0.0001623102,,0,,0,,0,9.052789,-2.635233E-05,,0,,0,,0,9.052789,3.121996E-05,,0,,0,,0,9.052789,-0.0001707027,,0,,0,,0,15.6915,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.052789,-48.46683,,0,,0,,0
9.053308,0.0002247501,,0,,0,,0,9.053308,-2.131685E-05,,0,,0,,0,9.053308,2.534523E-05,,0,,0,,0,9.053308,-0.0001740597,,0,,0,,0,15.6924,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.053308,-48.46683,,0,,0,,0
9.053827,0.0001854734,,0,,0,,0,9.053827,-2.349889E-05,,0,,0,,0,9.053827,9.567407E-06,,0,,0,,0,9.053827,-0.0001757382,,0,,0,,0,15.6933,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.053827,-48.46683,,0,,0,,0
9.054346,7.267872E-05,,0,,0,,0,9.054346,-3.474479E-05,,0,,0,,0,9.054346,-1.09102E-05,,0,,0,,0,9.054346,-0.0001762417,,0,,0,,0,15.6942,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.054346,-48.46683,,0,,0,,0
9.054866,-5.673304E-05,,0,,0,,0,9.054866,-4.783703E-05,,0,,0,,0,9.054866,-1.930266E-05,,0,,0,,0,9.054866,-0.0001811093,,0,,0,,0,15.6951,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.054866,-48.46683,,0,,0,,0
9.055385,-0.0001534142,,0,,0,,0,9.055385,-5.55581E-05,,0,,0,,0,9.055385,-1.09102E-05,,0,,0,,0,9.055385,-0.0001883269,,0,,0,,0,15.696,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.055385,-48.46683,,0,,0,,0
9.055904,-0.0002156863,,0,,0,,0,9.055904,-4.850843E-05,,0,,0,,0,9.055904,3.692683E-06,,0,,0,,0,9.055904,-0.0001900053,,0,,0,,0,15.6969,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.055904,-48.46683,,0,,0,,0
9.056423,-0.0002341497,,0,,0,,0,9.056423,-2.635233E-05,,0,,0,,0,9.056423,1.829557E-05,,0,,0,,0,9.056423,-0.000184802,,0,,0,,0,15.6978,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.056423,-48.46683,,0,,0,,0
9.056942,-0.0001388113,,0,,0,,0,9.056942,1.678492E-07,,0,,0,,0,9.056942,2.903792E-05,,0,,0,,0,9.056942,-0.0001790951,,0,,0,,0,15.6987,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.056942,-48.46683,,0,,0,,0
9.057462,6.193637E-05,,0,,0,,0,9.057462,1.376364E-05,,0,,0,,0,9.057462,3.474479E-05,,0,,0,,0,9.057462,-0.0001752346,,0,,0,,0,15.6996,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.057462,-48.46683,,0,,0,,0
9.057981,0.0001634852,,0,,0,,0,9.057981,9.063859E-06,,0,,0,,0,9.057981,3.608759E-05,,0,,0,,0,9.057981,-0.000173724,,0,,0,,0,15.7005,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.057981,-48.46683,,0,,0,,0
9.0585,0.0001253834,,0,,0,,0,9.0585,3.356985E-07,,0,,0,,0,9.0585,3.659113E-05,,0,,0,,0,9.0585,-0.0001705348,,0,,0,,0,15.7014,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.0585,-48.46683,,0,,0,,0
9.059019,0.0001467002,,0,,0,,0,9.059019,2.517739E-06,,0,,0,,0,9.059019,3.810178E-05,,0,,0,,0,9.059019,-0.0001644923,,0,,0,,0,15.7023,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.059019,-48.46683,,0,,0,,0
9.059539,0.0002875258,,0,,0,,0,9.059539,6.54612E-06,,0,,0,,0,9.059539,4.061952E-05,,0,,0,,0,9.059539,-0.0001597925,,0,,0,,0,15.7032,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.059539,-48.46683,,0,,0,,0
9.060058,0.0004087129,,0,,0,,0,9.060058,3.356985E-06,,0,,0,,0,9.060058,4.112306E-05,,0,,0,,0,9.060058,-0.0001577783,,0,,0,,0,15.7041,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.060058,-48.46683,,0,,0,,0
9.060577,0.0004040131,,0,,0,,0,9.060577,-5.539025E-06,,0,,0,,0,9.060577,4.145876E-05,,0,,0,,0,9.060577,-0.0001529107,,0,,0,,0,15.705,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.060577,-48.46683,,0,,0,,0
9.061096,0.0002803082,,0,,0,,0,9.061096,-6.378271E-06,,0,,0,,0,9.061096,4.213016E-05,,0,,0,,0,9.061096,-0.0001435111,,0,,0,,0,15.7059,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.061096,-48.46683,,0,,0,,0
9.061616,0.0001153124,,0,,0,,0,9.061616,-1.342794E-06,,0,,0,,0,9.061616,4.179446E-05,,0,,0,,0,9.061616,-0.0001371328,,0,,0,,0,15.7068,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.061616,-48.46683,,0,,0,,0
9.062135,-6.210422E-06,,0,,0,,0,9.062135,-6.881819E-06,,0,,0,,0,9.062135,3.776608E-05,,0,,0,,0,9.062135,-0.0001361257,,0,,0,,0,15.7077,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.062135,-48.46683,,0,,0,,0
9.062654,-8.308538E-05,,0,,0,,0,9.062654,-2.383459E-05,,0,,0,,0,9.062654,3.457694E-05,,0,,0,,0,9.062654,-0.0001356222,,0,,0,,0,15.7086,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.062654,-48.46683,,0,,0,,0
9.063173,-0.0001472038,,0,,0,,0,9.063173,-3.726253E-05,,0,,0,,0,9.063173,3.40734E-05,,0,,0,,0,9.063173,-0.0001310903,,0,,0,,0,15.7095,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.063173,-48.46683,,0,,0,,0
9.063692,-0.0001765774,,0,,0,,0,9.063692,-3.776608E-05,,0,,0,,0,9.063692,3.675898E-05,,0,,0,,0,9.063692,-0.0001240406,,0,,0,,0,15.7104,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.063692,-48.46683,,0,,0,,0
9.064212,-0.0001505608,,0,,0,,0,9.064212,-2.970932E-05,,0,,0,,0,9.064212,3.961242E-05,,0,,0,,0,9.064212,-0.0001141375,,0,,0,,0,15.7113,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.064212,-48.46683,,0,,0,,0
9.064731,-7.301442E-05,,0,,0,,0,9.064731,-1.963836E-05,,0,,0,,0,9.064731,4.280156E-05,,0,,0,,0,9.064731,-0.0001028916,,0,,0,,0,15.7122,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.064731,-48.46683,,0,,0,,0
9.06525,2.987716E-05,,0,,0,,0,9.06525,-1.493858E-05,,0,,0,,0,9.06525,4.716564E-05,,0,,0,,0,9.06525,-9.248494E-05,,0,,0,,0,15.7131,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.06525,-48.46683,,0,,0,,0
9.065769,7.9057E-05,,0,,0,,0,9.065769,-1.594568E-05,,0,,0,,0,9.065769,4.800488E-05,,0,,0,,0,9.065769,-7.87213E-05,,0,,0,,0,15.714,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.065769,-48.46683,,0,,0,,0
9.066289,1.846342E-05,,0,,0,,0,9.066289,-2.081331E-05,,0,,0,,0,9.066289,4.649424E-05,,0,,0,,0,9.066289,-6.260777E-05,,0,,0,,0,15.7149,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.066289,-48.46683,,0,,0,,0
9.066808,-3.776608E-05,,0,,0,,0,9.066808,-2.484169E-05,,0,,0,,0,9.066808,4.582285E-05,,0,,0,,0,9.066808,-4.834058E-05,,0,,0,,0,15.7158,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.066808,-48.46683,,0,,0,,0
9.067327,5.774014E-05,,0,,0,,0,9.067327,-3.508049E-05,,0,,0,,0,9.067327,4.716564E-05,,0,,0,,0,9.067327,-3.558404E-05,,0,,0,,0,15.7167,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.067327,-48.46683,,0,,0,,0
9.067846,0.0002187076,,0,,0,,0,9.067846,-4.800488E-05,,0,,0,,0,9.067846,4.817273E-05,,0,,0,,0,9.067846,-2.584878E-05,,0,,0,,0,15.7176,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.067846,-48.46683,,0,,0,,0
9.068365,0.0002480812,,0,,0,,0,9.068365,-4.850843E-05,,0,,0,,0,9.068365,4.867628E-05,,0,,0,,0,9.068365,-1.393149E-05,,0,,0,,0,15.7185,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.068365,-48.46683,,0,,0,,0
9.068885,0.0001312581,,0,,0,,0,9.068885,-3.910888E-05,,0,,0,,0,9.068885,4.917983E-05,,0,,0,,0,9.068885,3.692683E-06,,0,,0,,0,15.7194,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.068885,-48.46683,,0,,0,,0
9.069404,-2.18204E-06,,0,,0,,0,9.069404,-3.138781E-05,,0,,0,,0,9.069404,5.052262E-05,,0,,0,,0,9.069404,1.863126E-05,,0,,0,,0,15.7203,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.069404,-48.46683,,0,,0,,0
9.069923,-6.512551E-05,,0,,0,,0,9.069923,-2.400244E-05,,0,,0,,0,9.069923,5.136187E-05,,0,,0,,0,9.069923,2.836652E-05,,0,,0,,0,15.7212,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.069923,-48.46683,,0,,0,,0
9.070442,-7.67071E-05,,0,,0,,0,9.070442,-1.326009E-05,,0,,0,,0,9.070442,5.287251E-05,,0,,0,,0,9.070442,3.524834E-05,,0,,0,,0,15.7221,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.070442,-48.46683,,0,,0,,0
9.070962,-7.93927E-05,,0,,0,,0,9.070962,-4.196231E-06,,0,,0,,0,9.070962,5.690089E-05,,0,,0,,0,9.070962,4.229801E-05,,0,,0,,0,15.723,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.070962,-48.46683,,0,,0,,0
9.071481,-8.711375E-05,,0,,0,,0,9.071481,-7.049668E-06,,0,,0,,0,9.071481,5.891508E-05,,0,,0,,0,9.071481,4.733349E-05,,0,,0,,0,15.7239,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.071481,-48.46683,,0,,0,,0
9.072001,-0.0001085985,,0,,0,,0,9.072001,-2.047761E-05,,0,,0,,0,9.072001,5.62295E-05,,0,,0,,0,9.072001,5.320821E-05,,0,,0,,0,15.7248,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.072001,-48.46683,,0,,0,,0
9.072519,-0.000103563,,0,,0,,0,9.072519,-3.37377E-05,,0,,0,,0,9.072519,4.951553E-05,,0,,0,,0,9.072519,5.857939E-05,,0,,0,,0,15.7257,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.072519,-48.46683,,0,,0,,0
9.073038,-6.176852E-05,,0,,0,,0,9.073038,-3.27306E-05,,0,,0,,0,9.073038,3.27306E-05,,0,,0,,0,9.073038,6.092927E-05,,0,,0,,0,15.7266,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.073038,-48.46683,,0,,0,,0
9.073558,-2.702373E-05,,0,,0,,0,9.073558,-1.896696E-05,,0,,0,,0,9.073558,7.888914E-06,,0,,0,,0,9.073558,6.311131E-05,,0,,0,,0,15.7275,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.073558,-48.46683,,0,,0,,0
9.074077,-1.242084E-05,,0,,0,,0,9.074077,-7.888914E-06,,0,,0,,0,9.074077,-2.517739E-06,,0,,0,,0,9.074077,6.6804E-05,,0,,0,,0,15.7284,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.074077,-48.46683,,0,,0,,0
9.074596,-1.15816E-05,,0,,0,,0,9.074596,-8.056764E-06,,0,,0,,0,9.074596,8.89601E-06,,0,,0,,0,9.074596,6.6804E-05,,0,,0,,0,15.7293,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.074596,-48.46683,,0,,0,,0
9.075115,1.326009E-05,,0,,0,,0,9.075115,-9.567407E-06,,0,,0,,0,9.075115,2.383459E-05,,0,,0,,0,9.075115,6.395057E-05,,0,,0,,0,15.7302,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.075115,-48.46683,,0,,0,,0
9.075635,9.047074E-05,,0,,0,,0,9.075635,-6.378271E-06,,0,,0,,0,9.075635,3.138781E-05,,0,,0,,0,9.075635,5.992218E-05,,0,,0,,0,15.7311,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.075635,-48.46683,,0,,0,,0
9.076154,0.0001438468,,0,,0,,0,9.076154,-3.692683E-06,,0,,0,,0,9.076154,3.474479E-05,,0,,0,,0,9.076154,5.740444E-05,,0,,0,,0,15.732,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.076154,-48.46683,,0,,0,,0
9.076674,0.0001099413,,0,,0,,0,9.076674,-1.12459E-05,,0,,0,,0,9.076674,3.877318E-05,,0,,0,,0,9.076674,5.706874E-05,,0,,0,,0,15.7329,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.076674,-48.46683,,0,,0,,0
9.077192,2.903792E-05,,0,,0,,0,9.077192,-2.551308E-05,,0,,0,,0,9.077192,4.951553E-05,,0,,0,,0,9.077192,5.891508E-05,,0,,0,,0,15.7338,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.077192,-48.46683,,0,,0,,0
9.077712,-2.903792E-05,,0,,0,,0,9.077712,-3.558404E-05,,0,,0,,0,9.077712,6.025788E-05,,0,,0,,0,9.077712,6.361487E-05,,0,,0,,0,15.7347,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.077712,-48.46683,,0,,0,,0
9.078231,-4.46479E-05,,0,,0,,0,9.078231,-3.843748E-05,,0,,0,,0,9.078231,6.311131E-05,,0,,0,,0,9.078231,6.881819E-05,,0,,0,,0,15.7356,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.078231,-48.46683,,0,,0,,0
9.07875,-7.335011E-05,,0,,0,,0,9.07875,-3.37377E-05,,0,,0,,0,9.07875,5.404746E-05,,0,,0,,0,9.07875,7.133593E-05,,0,,0,,0,15.7365,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.07875,-48.46683,,0,,0,,0
9.079269,-0.0001362936,,0,,0,,0,9.079269,-2.568093E-05,,0,,0,,0,9.079269,4.145876E-05,,0,,0,,0,9.079269,7.167162E-05,,0,,0,,0,15.7374,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.079269,-48.46683,,0,,0,,0
9.079788,-0.0001465324,,0,,0,,0,9.079788,-2.21561E-05,,0,,0,,0,9.079788,3.256276E-05,,0,,0,,0,9.079788,7.284657E-05,,0,,0,,0,15.7383,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.079788,-48.46683,,0,,0,,0
9.080308,-5.790799E-05,,0,,0,,0,9.080308,-3.038071E-05,,0,,0,,0,9.080308,2.668803E-05,,0,,0,,0,9.080308,7.234302E-05,,0,,0,,0,15.7392,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.080308,-48.46683,,0,,0,,0
9.080827,2.836652E-05,,0,,0,,0,9.080827,-3.692683E-05,,0,,0,,0,9.080827,2.467384E-05,,0,,0,,0,9.080827,6.697185E-05,,0,,0,,0,15.7401,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.080827,-48.46683,,0,,0,,0
9.081347,5.690089E-05,,0,,0,,0,9.081347,-2.735943E-05,,0,,0,,0,9.081347,3.071641E-05,,0,,0,,0,9.081347,5.757229E-05,,0,,0,,0,15.741,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.081347,-48.46683,,0,,0,,0
9.081865,0.000105745,,0,,0,,0,9.081865,-1.258869E-05,,0,,0,,0,9.081865,3.575189E-05,,0,,0,,0,9.081865,4.649424E-05,,0,,0,,0,15.7419,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.081865,-48.46683,,0,,0,,0
9.082385,0.0001690242,,0,,0,,0,9.082385,-2.014191E-06,,0,,0,,0,9.082385,3.793393E-05,,0,,0,,0,9.082385,3.205921E-05,,0,,0,,0,15.7428,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.082385,-48.46683,,0,,0,,0
9.082904,0.0001455253,,0,,0,,0,9.082904,3.189135E-06,,0,,0,,0,9.082904,3.826963E-05,,0,,0,,0,9.082904,1.695277E-05,,0,,0,,0,15.7437,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.082904,-48.46683,,0,,0,,0
9.083424,2.735943E-05,,0,,0,,0,9.083424,-3.021286E-06,,0,,0,,0,9.083424,3.642328E-05,,0,,0,,0,9.083424,2.349889E-06,,0,,0,,0,15.7446,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.083424,-48.46683,,0,,0,,0
9.083942,-9.752041E-05,,0,,0,,0,9.083942,-1.09102E-05,,0,,0,,0,9.083942,3.424125E-05,,0,,0,,0,9.083942,-1.628138E-05,,0,,0,,0,15.7455,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.083942,-48.46683,,0,,0,,0
9.084461,-0.0001461967,,0,,0,,0,9.084461,-1.359579E-05,,0,,0,,0,9.084461,3.508049E-05,,0,,0,,0,9.084461,-4.414435E-05,,0,,0,,0,15.7464,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.084461,-48.46683,,0,,0,,0
9.084981,-7.9057E-05,,0,,0,,0,9.084981,-2.047761E-05,,0,,0,,0,9.084981,3.440909E-05,,0,,0,,0,9.084981,-7.066453E-05,,0,,0,,0,15.7473,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.084981,-48.46683,,0,,0,,0
9.0855,5.287251E-05,,0,,0,,0,9.0855,-3.30663E-05,,0,,0,,0,9.0855,3.121996E-05,,0,,0,,0,9.0855,-9.063859E-05,,0,,0,,0,15.7482,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.0855,-48.46683,,0,,0,,0
9.08602,0.000149218,,0,,0,,0,9.08602,-4.196231E-05,,0,,0,,0,9.08602,2.903792E-05,,0,,0,,0,9.08602,-0.0001079271,,0,,0,,0,15.7491,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.08602,-48.46683,,0,,0,,0
9.086538,0.0002046082,,0,,0,,0,9.086538,-4.229801E-05,,0,,0,,0,9.086538,2.870222E-05,,0,,0,,0,9.086538,-0.0001237049,,0,,0,,0,15.75,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.086538,-48.46683,,0,,0,,0
9.087058,0.0001868162,,0,,0,,0,9.087058,-3.541619E-05,,0,,0,,0,9.087058,2.903792E-05,,0,,0,,0,9.087058,-0.0001411612,,0,,0,,0,15.7509,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.087058,-48.46683,,0,,0,,0
9.087577,7.821775E-05,,0,,0,,0,9.087577,-2.836652E-05,,0,,0,,0,9.087577,2.786297E-05,,0,,0,,0,9.087577,-0.0001574426,,0,,0,,0,15.7518,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.087577,-48.46683,,0,,0,,0
9.088097,-1.309224E-05,,0,,0,,0,9.088097,-2.265965E-05,,0,,0,,0,9.088097,2.568093E-05,,0,,0,,0,9.088097,-0.0001688563,,0,,0,,0,15.7527,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.088097,-48.46683,,0,,0,,0
9.088615,-8.224613E-06,,0,,0,,0,9.088615,-2.299535E-05,,0,,0,,0,9.088615,2.299535E-05,,0,,0,,0,9.088615,-0.0001760739,,0,,0,,0,15.7536,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.088615,-48.46683,,0,,0,,0
9.089135,3.27306E-05,,0,,0,,0,9.089135,-3.004501E-05,,0,,0,,0,9.089135,2.098116E-05,,0,,0,,0,9.089135,-0.0001752346,,0,,0,,0,15.7545,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.089135,-48.46683,,0,,0,,0
9.089654,2.198825E-05,,0,,0,,0,9.089654,-4.36408E-05,,0,,0,,0,9.089654,1.846342E-05,,0,,0,,0,9.089654,-0.0001638209,,0,,0,,0,15.7554,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.089654,-48.46683,,0,,0,,0
9.090173,-6.865034E-05,,0,,0,,0,9.090173,-5.4551E-05,,0,,0,,0,9.090173,1.913481E-05,,0,,0,,0,9.090173,-0.0001530785,,0,,0,,0,15.7563,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.090173,-48.46683,,0,,0,,0
9.090693,-0.000191516,,0,,0,,0,9.090693,-5.539025E-05,,0,,0,,0,9.090693,2.366674E-05,,0,,0,,0,9.090693,-0.0001482109,,0,,0,,0,15.7572,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.090693,-48.46683,,0,,0,,0
9.091211,-0.0002724193,,0,,0,,0,9.091211,-4.682994E-05,,0,,0,,0,9.091211,2.870222E-05,,0,,0,,0,9.091211,-0.0001418326,,0,,0,,0,15.7581,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.091211,-48.46683,,0,,0,,0
9.091731,-0.0003160601,,0,,0,,0,9.091731,-2.702373E-05,,0,,0,,0,9.091731,3.608759E-05,,0,,0,,0,9.091731,-0.0001294118,,0,,0,,0,15.759,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.091731,-48.46683,,0,,0,,0
9.09225,-0.0003358664,,0,,0,,0,9.09225,5.035478E-07,,0,,0,,0,9.09225,4.229801E-05,,0,,0,,0,9.09225,-0.0001132982,,0,,0,,0,15.7599,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.09225,-48.46683,,0,,0,,0
9.09277,-0.0003293202,,0,,0,,0,9.09277,1.242084E-05,,0,,0,,0,9.09277,4.061952E-05,,0,,0,,0,9.09277,-9.466698E-05,,0,,0,,0,15.7608,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.09277,-48.46683,,0,,0,,0
9.093288,-0.000290547,,0,,0,,0,9.093288,7.553216E-06,,0,,0,,0,9.093288,3.3402E-05,,0,,0,,0,9.093288,-7.67071E-05,,0,,0,,0,15.7617,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.093288,-48.46683,,0,,0,,0
9.093808,-0.0002015869,,0,,0,,0,9.093808,8.392462E-07,,0,,0,,0,9.093808,2.635233E-05,,0,,0,,0,9.093808,-6.411842E-05,,0,,0,,0,15.7626,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.093808,-48.46683,,0,,0,,0
9.094327,-3.021286E-06,,0,,0,,0,9.094327,-7.553216E-06,,0,,0,,0,9.094327,2.081331E-05,,0,,0,,0,9.094327,-5.304036E-05,,0,,0,,0,15.7635,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.094327,-48.46683,,0,,0,,0
9.094847,0.0003254597,,0,,0,,0,9.094847,-2.131685E-05,,0,,0,,0,9.094847,1.225299E-05,,0,,0,,0,9.094847,-3.843748E-05,,0,,0,,0,15.7644,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,9.094847,-48.46683,,0,,0,,0
