X[s],"Trigno IM sensor 3: EMG 3 (IM)",X[s],"Trigno IM sensor 3: Mag 3.Z (IM)",X[s],"Trigno IM sensor 4: EMG 4 (IM)",X[s],"Trigno IM sensor 4: Mag 4.Z (IM)"
0.1674,-2.349889E-06,2.511,117,0.1674,-8.090334E-05,2.511,5
0.1683,3.726253E-05,2.5245,116,0.1683,1.812772E-05,2.5245,6
0.1692,-8.056763E-06,2.538,117,0.1692,-1.779202E-05,2.538,4
0.1701,-6.042573E-06,2.5515,117,0.1701,-8.560311E-05,2.5515,3
0.171,2.652018E-05,2.565,117,0.171,7.721065E-06,2.565,3
0.1719,4.934768E-05,2.5785,115,0.1719,3.759823E-05,2.5785,4
0.1728,-2.18204E-05,2.592,116,0.1728,-4.867628E-05,2.592,4
0.1737,-2.920577E-05,2.6055,116,0.1737,-1.275654E-05,2.6055,2
0.1746,-3.356985E-07,2.619,116,0.1746,3.793393E-05,2.619,6
0.1755,-3.524834E-05,2.6325,116,0.1755,2.1149E-05,2.6325,4
0.1764,-1.846342E-05,2.646,116,0.1764,-1.007095E-05,2.646,3
0.1773,2.014191E-06,2.6595,116,0.1773,-5.203327E-05,2.6595,4
0.1782,4.800488E-05,2.673,116,0.1782,1.242084E-05,2.673,4
0.1791,7.083238E-05,2.6865,116,0.1791,1.007095E-06,2.6865,5
0.18,1.510643E-05,2.7,116,0.18,-5.304036E-05,2.7,6
0.1809,1.174945E-05,2.7135,117,0.1809,-6.64683E-05,2.7135,5
0.1818,1.174945E-05,2.727,118,0.1818,9.735256E-06,2.727,8
0.1827,4.028382E-06,2.7405,116,0.1827,-8.392462E-06,2.7405,4
0.1836,7.049668E-06,2.754,117,0.1836,-7.553216E-05,2.754,1
0.1845,-7.049668E-06,2.7675,117,0.1845,2.081331E-05,2.7675,5
0.1854,-1.107805E-05,2.781,116,0.1854,2.484169E-05,2.781,4
0.1863,-1.745632E-05,2.7945,117,0.1863,-3.256275E-05,2.7945,5
0.1872,-7.620356E-05,2.808,116,0.1872,-1.779202E-05,2.808,3
0.1881,-6.74754E-05,2.8215,116,0.1881,2.719158E-05,2.8215,3
0.189,-4.43122E-05,2.835,116,0.189,5.035477E-06,2.835,5
0.1899,-3.457694E-05,2.8485,118,0.1899,3.356985E-07,2.8485,3
0.1908,-3.558404E-05,2.862,117,0.1908,-5.606165E-05,2.862,5
0.1917,7.721065E-06,2.8755,117,0.1917,2.685588E-06,2.8755,5
0.1926,3.591974E-05,2.889,117,0.1926,3.356985E-07,2.889,3
0.1935,1.577783E-05,2.9025,117,0.1935,-7.754635E-05,2.9025,3
0.1944,1.678492E-06,2.916,118,0.1944,-9.030289E-05,2.916,3
0.1953,9.735256E-06,2.9295,119,0.1953,1.174945E-05,2.9295,3
0.1962,-1.443504E-05,2.943,118,0.1962,5.035477E-06,2.943,1
0.1971,-6.042573E-06,2.9565,116,0.1971,-8.72816E-05,2.9565,3
0.198,1.947051E-05,2.97,117,0.198,1.443504E-05,2.97,8
0.1989,-2.383459E-05,2.9835,117,0.1989,4.733349E-05,2.9835,3
0.1998,-7.016098E-05,2.997,116,0.1998,-4.867628E-05,2.997,4
0.2007,-3.961242E-05,3.0105,117,0.2007,-5.740444E-05,3.0105,2
0.2016,-6.042573E-05,3.024,0,0.2016,-6.378271E-06,3.024,0
0.2025,-5.169757E-05,3.0375,0,0.2025,-1.644922E-05,3.0375,0
0.2034,-8.392462E-06,3.051,0,0.2034,-2.685588E-05,3.051,0
0.2043,-3.659113E-05,3.0645,0,0.2043,-5.471885E-05,3.0645,0
0.2052,-4.36408E-06,3.078,0,0.2052,-2.1149E-05,3.078,0
0.2061,3.390555E-05,3.0915,0,0.2061,1.309224E-05,3.0915,0
0.207,1.678492E-06,3.105,0,0.207,-3.021286E-05,3.105,0
0.2079,-1.678492E-06,3.1185,0,0.2079,-5.539025E-05,3.1185,0
0.2088,1.040665E-05,3.132,0,0.2088,2.1149E-05,3.132,0
0.2097,1.577783E-05,3.1455,0,0.2097,-3.356985E-06,3.1455,0
0.2106,-2.047761E-05,3.159,0,0.2106,-7.150377E-05,3.159,0
0.2115,-9.735256E-06,3.1725,0,0.2115,1.107805E-05,3.1725,0
0.2124,3.054856E-05,3.186,0,0.2124,1.879912E-05,3.186,0
0.2133,-3.692683E-06,3.1995,0,0.2133,-3.390555E-05,3.1995,0
0.2142,5.471885E-05,3.213,0,0.2142,-2.18204E-05,3.213,0
0.2151,4.263371E-05,3.2265,0,0.2151,1.477073E-05,3.2265,0
0.216,1.712062E-05,3.24,0,0.216,2.685588E-06,3.24,0
0.2169,2.014191E-05,3.2535,0,0.2169,-1.644922E-05,3.2535,0
0.2178,2.652018E-05,3.267,0,0.2178,-5.706874E-05,3.267,0
0.2187,2.685588E-05,3.2805,0,0.2187,-3.356985E-06,3.2805,0
0.2196,-8.728161E-06,3.294,0,0.2196,3.491264E-05,3.294,0
0.2205,9.063859E-06,3.3075,0,0.2205,-1.779202E-05,3.3075,0
0.2214,1.443504E-05,3.321,0,0.2214,-5.404745E-05,3.321,0
0.2223,-1.510643E-05,3.3345,0,0.2223,3.054856E-05,3.3345,0
0.2232,-1.208515E-05,3.348,0,0.2232,1.544213E-05,3.348,0
0.2241,-1.779202E-05,3.3615,0,0.2241,-7.888914E-05,3.3615,0
0.225,-1.376364E-05,3.375,0,0.225,-1.678492E-06,3.375,0
0.2259,-2.014191E-06,3.3885,0,0.2259,-3.021286E-06,3.3885,0
0.2268,-3.256275E-05,3.402,0,0.2268,-9.466698E-05,3.402,0
0.2277,-0.0001107805,3.4155,0,0.2277,-6.210422E-05,3.4155,0
0.2286,-5.304036E-05,3.429,0,0.2286,6.378271E-06,3.429,0
0.2295,-3.323415E-05,3.4425,0,0.2295,-2.786297E-05,3.4425,0
0.2304,-2.719158E-05,3.456,0,0.2304,-3.692683E-05,3.456,0
0.2313,-4.733349E-05,3.4695,0,0.2313,-6.881819E-05,3.4695,0
0.2322,-1.141375E-05,3.483,0,0.2322,6.378271E-06,3.483,0
0.2331,-2.887007E-05,3.4965,0,0.2331,3.021286E-06,3.4965,0
0.234,-4.599069E-05,3.51,0,0.234,-2.719158E-05,3.51,0
0.2349,2.349889E-06,3.5235,0,0.2349,-3.121996E-05,3.5235,0
0.2358,-2.685588E-06,3.537,0,0.2358,2.652018E-05,3.537,0
0.2367,-1.678492E-05,3.5505,0,0.2367,-4.699779E-06,3.5505,0
0.2376,-5.706874E-06,3.564,0,0.2376,-7.183947E-05,3.564,0
0.2385,1.376364E-05,3.5775,0,0.2385,8.728161E-06,3.5775,0
0.2394,1.242084E-05,3.591,0,0.2394,2.517739E-05,3.591,0
0.2403,3.021286E-06,3.6045,0,0.2403,-2.28275E-05,3.6045,0
0.2412,5.673304E-05,3.618,0,0.2412,-2.584878E-05,3.618,0
0.2421,2.047761E-05,3.6315,0,0.2421,2.1149E-05,3.6315,0
0.243,1.678492E-05,3.645,0,0.243,9.735256E-06,3.645,0
0.2439,2.316319E-05,3.6585,0,0.2439,-2.014191E-06,3.6585,0
0.2448,-1.242084E-05,3.672,0,0.2448,-6.277562E-05,3.672,0
0.2457,-1.779202E-05,3.6855,0,0.2457,-1.644922E-05,3.6855,0
0.2466,-4.901198E-05,3.699,0,0.2466,2.786297E-05,3.699,0
0.2475,-5.203327E-05,3.7125,0,0.2475,-2.786297E-05,3.7125,0
0.2484,-2.685588E-05,3.726,0,0.2484,-7.284657E-05,3.726,0
0.2493,4.36408E-06,3.7395,0,0.2493,1.678492E-06,3.7395,0
0.2502,-2.18204E-05,3.753,0,0.2502,-3.793393E-05,3.753,0
0.2511,-4.196231E-05,3.7665,0,0.2511,-0.0001027237,3.7665,0
0.252,-2.685588E-06,3.78,0,0.252,1.510643E-05,3.78,0
0.2529,5.203327E-05,3.7935,0,0.2529,1.107805E-05,3.7935,0
0.2538,-1.107805E-05,3.807,0,0.2538,-6.848249E-05,3.807,0
0.2547,-5.136187E-05,3.8205,0,0.2547,-1.913481E-05,3.8205,0
0.2556,-3.826963E-05,3.834,0,0.2556,8.392462E-06,3.834,0
0.2565,-4.39765E-05,3.8475,0,0.2565,-3.356985E-07,3.8475,0
0.2574,-1.980621E-05,3.861,0,0.2574,-1.275654E-05,3.861,0
0.2583,1.846342E-05,3.8745,0,0.2583,-4.162661E-05,3.8745,0
0.2592,3.121996E-05,3.888,0,0.2592,1.275654E-05,3.888,0
0.2601,5.136187E-05,3.9015,0,0.2601,1.242084E-05,3.9015,0
0.261,4.36408E-05,3.915,0,0.261,-2.18204E-05,3.915,0
0.2619,2.24918E-05,3.9285,0,0.2619,-4.095522E-05,3.9285,0
0.2628,7.721065E-06,3.942,0,0.2628,2.517739E-05,3.942,0
0.2637,1.007095E-05,3.9555,0,0.2637,-1.980621E-05,3.9555,0
0.2646,1.309224E-05,3.969,0,0.2646,-8.593881E-05,3.969,0
0.2655,3.659113E-05,3.9825,0,0.2655,1.242084E-05,3.9825,0
0.2664,7.049668E-06,3.996,0,0.2664,8.056763E-06,3.996,0
0.2673,-7.721065E-06,4.0095,0,0.2673,-7.888914E-05,4.0095,0
0.2682,-5.035477E-06,4.023,0,0.2682,-3.021286E-05,4.023,0
0.2691,5.706874E-06,4.0365,0,0.2691,4.028382E-06,4.0365,0
0.27,2.047761E-05,4.05,0,0.27,-7.721065E-06,4.05,0
0.2709,6.378271E-06,4.0635,0,0.2709,-8.728161E-06,4.0635,0
0.2718,-1.376364E-05,4.077,0,0.2718,-5.471885E-05,4.077,0
0.2727,-3.356985E-07,4.0905,0,0.2727,-8.056763E-06,4.0905,0
0.2736,-7.083238E-05,4.104,0,0.2736,3.356985E-06,4.104,0
0.2745,-9.433127E-05,4.1175,0,0.2745,-4.33051E-05,4.1175,0
0.2754,-5.673304E-05,4.131,0,0.2754,-5.438316E-05,4.131,0
0.2763,-2.920577E-05,4.1445,0,0.2763,3.994812E-05,4.1445,0
0.2772,-2.853437E-05,4.158,0,0.2772,3.356985E-07,4.158,0
0.2781,-2.987716E-05,4.1715,0,0.2781,-7.821774E-05,4.1715,0
0.279,3.356985E-06,4.185,0,0.279,1.007095E-06,4.185,0
0.2799,4.867628E-05,4.1985,0,0.2799,4.800488E-05,4.1985,0
0.2808,2.047761E-05,4.212,0,0.2808,-4.061952E-05,4.212,0
0.2817,2.383459E-05,4.2255,0,0.2817,-5.606165E-05,4.2255,0
0.2826,1.980621E-05,4.239,0,0.2826,6.042573E-06,4.239,0
0.2835,-1.812772E-05,4.2525,0,0.2835,-1.980621E-05,4.2525,0
0.2844,-1.510643E-05,4.266,0,0.2844,-2.786297E-05,4.266,0
0.2853,-9.063859E-06,4.2795,0,0.2853,-5.740444E-05,4.2795,0
0.2862,-1.544213E-05,4.293,0,0.2862,-2.349889E-06,4.293,0
0.2871,-2.887007E-05,4.3065,0,0.2871,3.189136E-05,4.3065,0
0.288,-1.947051E-05,4.32,0,0.288,-5.706874E-06,4.32,0
0.2889,-1.174945E-05,4.3335,0,0.2889,-4.36408E-05,4.3335,0
