X[s],"Trigno IM sensor 3: EMG 3 (IM)",X[s],"Trigno IM sensor 3: Mag 3.Z (IM)",X[s],"Trigno IM sensor 4: EMG 4 (IM)",X[s],"Trigno IM sensor 4: Mag 4.Z (IM)"
0.0972,7.888914E-05,1.458,118,0.0972,0.0001017166,1.458,-2
0.0981,6.277562E-05,1.4715,120,0.0981,4.699779E-06,1.4715,-3
0.099,2.014191E-05,1.485,119,0.099,-7.284657E-05,1.485,-4
0.0999,-3.524834E-05,1.4985,119,0.0999,-7.217517E-05,1.4985,-2
0.1008,-2.652018E-05,1.512,119,0.1008,-2.450599E-05,1.512,-4
0.1017,7.721065E-06,1.5255,119,0.1017,-1.846342E-05,1.5255,-2
0.1026,-5.069047E-05,1.539,119,0.1026,-5.337606E-05,1.539,-1
0.1035,-5.203327E-05,1.5525,120,0.1035,6.713969E-07,1.5525,-5
0.1044,5.270466E-05,1.566,119,0.1044,2.517739E-05,1.566,-3
0.1053,5.438316E-05,1.5795,118,0.1053,-5.404745E-05,1.5795,-5
0.1062,-5.975433E-05,1.593,119,0.1062,-4.53193E-05,1.593,0
0.1071,-8.023193E-05,1.6065,118,0.1071,-4.263371E-05,1.6065,-3
0.108,0.0001138018,1.62,119,0.108,-7.116808E-05,1.62,-1
0.1089,0.0001799344,1.6335,119,0.1089,-9.164568E-05,1.6335,-4
0.1098,0.0001232013,1.647,120,0.1098,-0.0001104448,1.647,-3
0.1107,8.96315E-05,1.6605,121,0.1107,-0.0001265583,1.6605,0
0.1116,2.24918E-05,1.674,118,0.1116,-0.000126894,1.674,0
0.1125,-0.0001883268,1.6875,118,0.1125,-0.0001218585,1.6875,-1
0.1134,-0.0002406958,1.701,118,0.1134,-8.426032E-05,1.701,-2
0.1143,-0.0001104448,1.7145,119,0.1143,8.392462E-06,1.7145,-3
0.1152,-0.0001406577,1.728,118,0.1152,9.500267E-05,1.728,-1
0.1161,-0.0001789273,1.7415,119,0.1161,9.600977E-05,1.7415,0
0.117,-6.881819E-05,1.755,118,0.117,8.157473E-05,1.755,-2
0.1179,1.712062E-05,1.7685,119,0.1179,6.78111E-05,1.7685,0
0.1188,1.980621E-05,1.782,120,0.1188,-3.021286E-06,1.782,-2
0.1197,-2.014191E-05,1.7955,119,0.1197,-3.659113E-05,1.7955,-1
0.1206,-3.994812E-05,1.809,119,0.1206,-5.270466E-05,1.809,-3
0.1215,-2.349889E-06,1.8225,119,0.1215,-8.996719E-05,1.8225,0
0.1224,2.920577E-05,1.836,119,0.1224,-7.284657E-05,1.836,0
0.1233,0.0001151446,1.8495,120,0.1233,-5.169757E-05,1.8495,-2
0.1242,9.433127E-05,1.863,119,0.1242,1.779202E-05,1.863,-1
0.1251,0.0001064164,1.8765,119,0.1251,0.0001178302,1.8765,-1
0.126,5.874724E-05,1.89,119,0.126,0.0001322652,1.89,-3
0.1269,-3.088426E-05,1.9035,118,0.1269,4.061952E-05,1.9035,-2
0.1278,-0.0001574426,1.917,119,0.1278,2.920577E-05,1.917,0
